,gender,international,gpa,gmat,work_exp,admission,major_0,major_1,major_2,race_-1,race_0,race_1,race_2,race_3,race_4,work_industry_0,work_industry_1,work_industry_2,work_industry_3,work_industry_4,work_industry_5,work_industry_6,work_industry_7,work_industry_8,work_industry_9,work_industry_10,work_industry_11,work_industry_12,work_industry_13
3373,0,0,0.7612732095490716,0.782051282051282,0.6666666666666666,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3374,0,0,0.8275862068965517,0.7692307692307693,0.4444444444444444,0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3375,0,0,0.8090185676392573,0.7307692307692307,0.6666666666666666,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3376,1,1,0.8938992042440319,0.8076923076923077,0.6666666666666666,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3377,1,0,0.9151193633952255,0.9871794871794872,0.7777777777777778,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3378,1,0,0.8037135278514588,0.7307692307692307,0.5555555555555556,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3379,0,0,0.8143236074270557,0.8717948717948718,0.6666666666666666,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3380,0,0,0.7931034482758621,0.8333333333333334,0.5555555555555556,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3381,1,0,0.8885941644562334,0.9102564102564102,0.4444444444444444,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3382,0,0,0.7984084880636604,0.7435897435897436,0.5555555555555556,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3383,1,1,0.8859416445623342,0.8974358974358975,0.6666666666666666,0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3384,1,1,0.8196286472148541,0.7948717948717948,0.4444444444444444,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3385,1,1,0.8567639257294429,0.8717948717948718,0.5555555555555556,1,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3386,1,0,0.8143236074270557,0.782051282051282,0.6666666666666666,0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3387,1,1,0.8779840848806366,0.9102564102564102,0.4444444444444444,0,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3388,1,1,0.8408488063660478,0.7564102564102564,0.5555555555555556,0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3389,0,0,0.8037135278514588,0.782051282051282,0.5555555555555556,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3390,0,0,0.9018567639257294,0.8846153846153846,0.5555555555555556,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3391,1,0,0.8673740053050398,0.7948717948717948,0.5555555555555556,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3392,1,0,0.8010610079575596,0.7307692307692307,0.4444444444444444,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3393,1,0,0.8885941644562334,0.8589743589743589,0.5555555555555556,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3394,1,0,0.8567639257294429,0.8333333333333334,0.5555555555555556,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3395,0,0,0.8328912466843502,0.8589743589743589,0.5555555555555556,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3396,1,0,0.8594164456233422,0.8333333333333334,0.6666666666666666,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3397,1,1,0.896551724137931,0.8589743589743589,0.5555555555555556,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3398,1,0,0.8673740053050398,0.782051282051282,0.6666666666666666,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3399,0,0,0.883289124668435,0.7435897435897436,0.6666666666666666,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3400,0,0,0.7957559681697612,0.7948717948717948,0.3333333333333333,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3401,1,0,0.9204244031830239,0.8205128205128205,0.4444444444444444,0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3402,0,1,0.8514588859416445,0.8461538461538461,0.6666666666666666,0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3403,1,1,0.8381962864721486,0.8717948717948718,0.5555555555555556,0,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3404,1,0,0.896551724137931,0.8205128205128205,0.5555555555555556,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3405,1,0,0.9151193633952255,0.7948717948717948,0.4444444444444444,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3406,1,0,0.8381962864721486,0.7948717948717948,0.4444444444444444,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3407,0,0,0.8090185676392573,0.782051282051282,0.3333333333333333,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3408,1,1,0.8063660477453581,0.8333333333333334,0.7777777777777778,0,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3409,0,1,0.8514588859416445,0.8589743589743589,0.2222222222222222,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3410,1,0,0.896551724137931,0.8717948717948718,0.4444444444444444,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3411,1,0,0.8992042440318303,0.9102564102564102,0.4444444444444444,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3412,1,1,0.8461538461538461,0.8846153846153846,0.6666666666666666,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3413,0,0,0.9310344827586207,0.9102564102564102,0.6666666666666666,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3414,1,1,0.8726790450928382,0.8589743589743589,0.4444444444444444,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3415,1,0,0.8541114058355438,0.7307692307692307,0.6666666666666666,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3416,1,1,0.8647214854111406,0.8461538461538461,0.3333333333333333,0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3417,0,0,0.8594164456233422,0.7692307692307693,0.5555555555555556,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3418,0,1,0.8647214854111406,0.7948717948717948,0.5555555555555556,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3419,0,1,0.8620689655172413,0.8717948717948718,0.4444444444444444,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3420,1,1,0.8328912466843502,0.8205128205128205,0.6666666666666666,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3421,0,1,0.896551724137931,0.8589743589743589,0.6666666666666666,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3422,1,0,0.9310344827586207,0.8974358974358975,0.6666666666666666,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3423,0,0,0.8806366047745358,0.8076923076923077,0.4444444444444444,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3424,0,1,0.8249336870026525,0.8461538461538461,0.5555555555555556,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3425,1,0,0.923076923076923,0.7948717948717948,0.3333333333333333,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3426,0,0,0.843501326259947,0.7435897435897436,0.4444444444444444,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3427,1,0,0.9071618037135278,0.8589743589743589,0.5555555555555556,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3428,0,1,0.9336870026525199,0.9358974358974359,0.5555555555555556,0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3429,1,1,0.8567639257294429,0.782051282051282,0.7777777777777778,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3430,1,0,0.8302387267904509,0.8076923076923077,0.5555555555555556,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3431,1,1,0.8647214854111406,0.8461538461538461,0.5555555555555556,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3432,1,1,0.9257294429708224,0.8205128205128205,0.6666666666666666,0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3433,0,0,0.8355437665782494,0.8461538461538461,0.5555555555555556,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3434,0,0,0.8806366047745358,0.8589743589743589,0.5555555555555556,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3435,1,1,0.843501326259947,0.8717948717948718,0.3333333333333333,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3436,0,0,0.8806366047745358,0.7435897435897436,0.6666666666666666,0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3437,0,1,0.8779840848806366,0.782051282051282,0.5555555555555556,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3438,0,1,0.8249336870026525,0.7564102564102564,0.6666666666666666,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3439,0,0,0.8381962864721486,0.7948717948717948,0.7777777777777778,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3440,1,1,0.8196286472148541,0.9358974358974359,0.5555555555555556,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3441,0,0,0.8010610079575596,0.8461538461538461,0.6666666666666666,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3442,0,0,0.8912466843501325,0.9102564102564102,0.5555555555555556,1,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3443,1,0,0.7957559681697612,0.8333333333333334,0.6666666666666666,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3444,1,0,0.8567639257294429,0.8589743589743589,0.6666666666666666,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3445,0,0,0.9071618037135278,0.8333333333333334,0.4444444444444444,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3446,0,0,0.9389920424403183,0.9102564102564102,0.5555555555555556,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3447,1,0,0.8355437665782494,0.7692307692307693,0.2222222222222222,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3448,0,0,0.8567639257294429,0.7948717948717948,0.6666666666666666,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3449,1,0,0.870026525198939,0.8589743589743589,0.5555555555555556,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3450,1,0,0.8859416445623342,0.8333333333333334,0.6666666666666666,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3451,1,0,0.7427055702917771,0.7307692307692307,0.6666666666666666,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3452,1,0,0.9257294429708224,0.8461538461538461,0.6666666666666666,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3453,1,0,0.8726790450928382,0.7692307692307693,0.4444444444444444,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3454,1,0,0.8461538461538461,0.8333333333333334,0.6666666666666666,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3455,0,1,0.8567639257294429,0.8333333333333334,0.6666666666666666,0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3456,0,0,0.896551724137931,0.8076923076923077,0.5555555555555556,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3457,1,0,0.8355437665782494,0.8205128205128205,0.5555555555555556,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3458,1,1,0.8196286472148541,0.7948717948717948,0.5555555555555556,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3459,0,0,0.870026525198939,0.8589743589743589,0.8888888888888888,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3460,1,0,0.8514588859416445,0.8461538461538461,0.6666666666666666,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3461,0,0,0.8063660477453581,0.7307692307692307,0.5555555555555556,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3462,0,0,0.8275862068965517,0.7307692307692307,0.4444444444444444,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3463,1,0,0.9124668435013262,0.7948717948717948,0.5555555555555556,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3464,1,0,0.8938992042440319,0.7948717948717948,0.5555555555555556,0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3465,1,0,0.9389920424403183,0.9487179487179487,0.5555555555555556,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3466,1,0,0.9283819628647215,0.9230769230769231,0.4444444444444444,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3467,1,0,0.8169761273209549,0.7564102564102564,0.4444444444444444,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3468,1,1,0.8355437665782494,0.8076923076923077,0.6666666666666666,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3469,0,0,0.7957559681697612,0.8076923076923077,0.7777777777777778,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3470,1,0,0.8992042440318303,0.782051282051282,0.5555555555555556,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3471,1,0,0.8010610079575596,0.782051282051282,0.5555555555555556,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3472,1,1,0.8885941644562334,0.8461538461538461,0.2222222222222222,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3473,0,1,0.8249336870026525,0.8205128205128205,0.5555555555555556,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3474,1,0,0.7957559681697612,0.8205128205128205,0.4444444444444444,0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3475,1,0,0.8514588859416445,0.8974358974358975,0.5555555555555556,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3476,0,0,0.8594164456233422,0.8717948717948718,0.7777777777777778,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3477,1,0,0.8408488063660478,0.8717948717948718,0.6666666666666666,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3478,1,1,0.9336870026525199,0.9615384615384616,0.6666666666666666,1,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3479,1,0,0.8647214854111406,0.8717948717948718,0.5555555555555556,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3480,0,0,0.8938992042440319,0.8333333333333334,0.7777777777777778,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3481,0,0,0.8726790450928382,0.8461538461538461,0.4444444444444444,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3482,1,0,0.8912466843501325,0.9743589743589743,0.8888888888888888,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3483,1,1,0.8567639257294429,0.8205128205128205,0.6666666666666666,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3484,0,0,0.8461538461538461,0.7307692307692307,0.6666666666666666,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3485,1,0,0.9177718832891246,0.9871794871794872,0.5555555555555556,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3486,1,1,0.9071618037135278,0.8717948717948718,0.5555555555555556,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3487,1,0,0.8355437665782494,0.8461538461538461,0.5555555555555556,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3488,0,1,0.8567639257294429,0.7692307692307693,0.5555555555555556,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3489,0,1,0.8885941644562334,0.8333333333333334,0.5555555555555556,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3490,1,0,0.8806366047745358,0.8076923076923077,0.5555555555555556,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3491,1,0,0.8488063660477454,0.7948717948717948,0.5555555555555556,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3492,1,1,0.8488063660477454,0.7435897435897436,0.5555555555555556,0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3493,1,0,0.8726790450928382,0.9102564102564102,0.4444444444444444,0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3494,1,0,0.9124668435013262,0.9487179487179487,0.5555555555555556,0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3495,1,0,0.7931034482758621,0.8717948717948718,0.4444444444444444,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3496,1,0,0.9177718832891246,0.8846153846153846,0.5555555555555556,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3497,1,0,0.9416445623342174,0.9102564102564102,0.5555555555555556,1,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3498,1,0,0.8859416445623342,0.8333333333333334,0.5555555555555556,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3499,1,0,0.9018567639257294,0.8205128205128205,0.5555555555555556,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3500,1,0,0.8859416445623342,0.9102564102564102,0.4444444444444444,1,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3501,1,0,0.8541114058355438,0.8717948717948718,0.7777777777777778,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3502,1,0,0.8647214854111406,0.8205128205128205,0.4444444444444444,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3503,0,0,0.8753315649867374,0.8461538461538461,0.4444444444444444,1,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3504,1,0,0.9018567639257294,0.8589743589743589,0.4444444444444444,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3505,0,0,0.8063660477453581,0.7435897435897436,0.5555555555555556,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3506,1,0,0.9204244031830239,0.9615384615384616,0.4444444444444444,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3507,1,0,0.843501326259947,0.8974358974358975,0.5555555555555556,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3508,1,0,0.870026525198939,0.9230769230769231,0.5555555555555556,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3509,1,0,0.9045092838196287,0.8717948717948718,0.5555555555555556,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3510,0,0,0.8116710875331565,0.7307692307692307,0.3333333333333333,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3511,0,1,0.8885941644562334,0.8589743589743589,0.5555555555555556,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3512,1,1,0.9071618037135278,0.8717948717948718,0.7777777777777778,0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3513,1,0,0.8726790450928382,0.7948717948717948,0.5555555555555556,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3514,1,0,0.9681697612732095,0.9358974358974359,0.6666666666666666,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3515,1,1,0.896551724137931,0.8717948717948718,0.6666666666666666,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3516,0,0,0.8381962864721486,0.7435897435897436,0.4444444444444444,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3517,1,1,0.9496021220159151,0.9230769230769231,0.3333333333333333,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3518,1,0,0.8938992042440319,0.8461538461538461,0.4444444444444444,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3519,0,0,0.8885941644562334,0.8974358974358975,0.5555555555555556,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3520,0,0,0.923076923076923,0.8205128205128205,0.5555555555555556,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3521,0,1,0.8355437665782494,0.8333333333333334,0.6666666666666666,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3522,0,0,0.9018567639257294,0.9102564102564102,0.7777777777777778,0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3523,1,1,0.8885941644562334,0.9358974358974359,0.6666666666666666,1,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3524,1,0,0.7559681697612732,0.7307692307692307,0.3333333333333333,0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3525,0,1,0.8859416445623342,0.8461538461538461,0.5555555555555556,0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3526,0,0,0.9310344827586207,0.9487179487179487,0.4444444444444444,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3527,0,1,0.8620689655172413,0.8333333333333334,0.6666666666666666,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3528,1,1,0.7957559681697612,0.8333333333333334,0.6666666666666666,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3529,0,1,0.8541114058355438,0.8974358974358975,0.5555555555555556,0,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3530,1,0,0.8328912466843502,0.7692307692307693,0.5555555555555556,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3531,1,0,0.7984084880636604,0.7435897435897436,0.5555555555555556,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3532,0,0,0.7745358090185677,0.7307692307692307,0.4444444444444444,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3533,1,0,0.8408488063660478,0.8205128205128205,0.3333333333333333,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3534,1,0,0.9045092838196287,0.8589743589743589,0.4444444444444444,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3535,1,1,0.883289124668435,0.8333333333333334,0.5555555555555556,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3536,1,0,0.9151193633952255,0.8333333333333334,0.2222222222222222,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3537,1,0,0.9071618037135278,0.8974358974358975,0.5555555555555556,0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3538,0,0,0.8726790450928382,0.9487179487179487,0.4444444444444444,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3539,1,1,0.8116710875331565,0.8333333333333334,0.7777777777777778,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3540,0,0,0.8461538461538461,0.782051282051282,0.4444444444444444,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3541,0,0,0.8885941644562334,0.8846153846153846,0.6666666666666666,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
